schema_version,session_id,ts_utc_ms,elapsed_ms,source,metric,value,unit,status,reason,scope,sample_count
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277000,403176,presentmon,gpu_busy_median_ms,18.404600000000002,ms,ok,,process,36
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277000,403176,presentmon,gpu_busy_p95_ms,20.7331,ms,ok,,process,36
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,nvidia-smi,device_gpu_util_pct,67.0,percent,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,nvidia-smi,device_vram_used_mb,5070.0,MiB,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,nvidia-smi,device_gpu_temperature_c,61.0,celsius,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,nvidia-smi,device_gpu_power_w,133.05,watt,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,nvidia-smi,device_gpu_clock_mhz,1965.0,MHz,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281759,407935,psutil,process_cpu_pct_raw,623.4,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281759,407935,psutil,process_cpu_pct,31.169999999999998,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281759,407935,psutil,process_memory_mb,7994.0546875,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278000,404176,presentmon,app_fps,38.88733948876709,fps,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278000,404176,presentmon,frame_time_avg_ms,25.715310256410255,ms,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278000,404176,presentmon,frame_time_p95_ms,36.3535,ms,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278000,404176,presentmon,gpu_busy_median_ms,18.3625,ms,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278000,404176,presentmon,gpu_busy_p95_ms,20.5898,ms,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281759,407935,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282749,408925,psutil,process_cpu_pct_raw,585.3,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282749,408925,psutil,process_cpu_pct,29.264999999999997,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282749,408925,psutil,process_memory_mb,7996.28515625,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279000,405176,presentmon,app_fps,39.4100357064776,fps,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279000,405176,presentmon,frame_time_avg_ms,25.374247500000003,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279000,405176,presentmon,frame_time_p95_ms,41.0055,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279000,405176,presentmon,gpu_busy_median_ms,18.402900000000002,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279000,405176,presentmon,gpu_busy_p95_ms,20.2254,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282749,408925,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283754,409930,psutil,process_cpu_pct_raw,668.1,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283754,409930,psutil,process_cpu_pct,33.405,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283754,409930,psutil,process_memory_mb,8001.78125,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280000,406176,presentmon,app_fps,50.822036272297154,fps,ok,,process,50
