schema_version,session_id,ts_utc_ms,elapsed_ms,source,metric,value,unit,status,reason,scope,sample_count
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685000,128947,presentmon,app_fps,50.88494405300175,fps,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685000,128947,presentmon,frame_time_avg_ms,19.65217843137255,ms,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685000,128947,presentmon,frame_time_p95_ms,30.2451,ms,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685000,128947,presentmon,gpu_busy_median_ms,8.4132,ms,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685000,128947,presentmon,gpu_busy_p95_ms,8.9743,ms,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,windows_pdh,process_gpu_pct,48.45579794537993,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,nvidia-smi,device_gpu_util_pct,44.0,percent,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,nvidia-smi,device_vram_used_mb,4980.0,MiB,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,nvidia-smi,device_gpu_temperature_c,59.0,celsius,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,nvidia-smi,device_gpu_power_w,96.38,watt,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,nvidia-smi,device_gpu_clock_mhz,1965.0,MHz,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670689116,133063,psutil,process_cpu_pct_raw,417.2,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670689116,133063,psutil,process_cpu_pct,20.86,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670689116,133063,psutil,process_memory_mb,7753.61328125,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670689116,133063,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686000,129947,presentmon,app_fps,57.991017191437045,fps,ok,,process,58
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686000,129947,presentmon,frame_time_avg_ms,17.24405,ms,ok,,process,58
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686000,129947,presentmon,frame_time_p95_ms,25.8151,ms,ok,,process,58
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686000,129947,presentmon,gpu_busy_median_ms,8.2589,ms,ok,,process,58
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686000,129947,presentmon,gpu_busy_p95_ms,9.0675,ms,ok,,process,58
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670689116,133063,windows_pdh,process_gpu_pct,53.608597868350735,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670690107,134054,psutil,process_cpu_pct_raw,402.9,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670690107,134054,psutil,process_cpu_pct,20.145,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670690107,134054,psutil,process_memory_mb,7753.6171875,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670690107,134054,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687000,130947,presentmon,app_fps,64.9719581028828,fps,ok,,process,65
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687000,130947,presentmon,frame_time_avg_ms,15.391255384615384,ms,ok,,process,65
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687000,130947,presentmon,frame_time_p95_ms,24.2925,ms,ok,,process,65
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687000,130947,presentmon,gpu_busy_median_ms,8.0996,ms,ok,,process,65
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687000,130947,presentmon,gpu_busy_p95_ms,8.7814,ms,ok,,process,65
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670690107,134054,windows_pdh,process_gpu_pct,44.07132582885081,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670691112,135059,psutil,process_cpu_pct_raw,298.6,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670691112,135059,psutil,process_cpu_pct,14.930000000000001,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670691112,135059,psutil,process_memory_mb,7754.71875,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670691112,135059,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688000,131947,presentmon,app_fps,51.792421155251866,fps,ok,,process,52
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688000,131947,presentmon,frame_time_avg_ms,19.30784423076923,ms,ok,,process,52
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688000,131947,presentmon,frame_time_p95_ms,25.1348,ms,ok,,process,52
